sign,unicode
miš₂,𒈨𒌍
misz2,𒈨𒌍
wiš,𒈨𒌍
wisz,𒈨𒌍
dubₓ,𒉈𒋛𒀀
kišib,𒈩
kiszib,𒈩
mes,𒈩
mesa,𒈩
mesi,𒈩
meṣ,𒈩
"mes,",𒈩
meš₃,𒈩
mesz3,𒈩
mez,𒈩
mis,𒈩
miš,𒈩
misz,𒈩
miṣ,𒈩
"mis,",𒈩
red,𒈩
ret,𒈩
rid,𒈩
rit,𒈩
riṭ,𒈩
"rit,",𒈩
rig₁₁,𒈩𒊒
rig11,𒈩𒊒
dugud₂,𒈪
dugud2,𒈪
ga₁₂,𒈪
ga12,𒈪
ge₆,𒈪
ge6,𒈪
gi₆,𒈪
gi6,𒈪
gig₂,𒈪
gig2,𒈪
giggi,𒈪
gigi₂,𒈪
gigi2,𒈪
gikki,𒈪
ŋe₆,𒈪
ŋe6,𒈪
ŋi₆,𒈪
ŋi6,𒈪
ŋizza,𒈪
ku₁₀,𒈪
ku10,𒈪
ku₁₀-ku₁₀,𒈪
ku10-ku10,𒈪
kukku₅,𒈪
kukku5,𒈪
kuku₅,𒈪
kuku5,𒈪
me₂,𒈪
me2,𒈪
mi,𒈪
muš₉,𒈪
musz9,𒈪
muši,𒈪
muszi,𒈪
mušu,𒈪
muszu,𒈪
sil₄,𒈪
sil4,𒈪
ṣil₂,𒈪
"s,il2",𒈪
wi₄,𒈪
wi4,𒈪
kukku₂,𒈪𒈪
kukku2,𒈪𒈪
kukkug₂,𒈪𒈪
kukkug2,𒈪𒈪
min,𒈫
mina,𒈫
šin₂,𒈫
szin2,𒈫
šina,𒈫
szina,𒈫
2(diš),𒈫
2(disz),𒈫
2(diš@c),𒈫
2(disz@c),𒈫
gu₁₀,𒈬
gu10,𒈬
ŋu₁₀,𒈬
ŋu10,𒈬
i₁₄,𒈬
i14,𒈬
ia₅,𒈬
ia5,𒈬
mehida,𒈬
mehidi,𒈬
mehidu,𒈬
mu,𒈬
muhaldim,𒈬
muhaldima,𒈬
suh₇,𒈬
suh7,𒈬
šad₂,𒈬
szad2,𒈬
šu₁₀,𒈬
szu10,𒈬
šum₃,𒈬
szum3,𒈬
šumu,𒈬
szumu,𒈬
tah₃,𒈬
tah3,𒈬
tuh₃,𒈬
tuh3,𒈬
wu₄,𒈬
wu4,𒈬
mudra₆,𒈬𒁍
mudra6,𒈬𒁍
mudru₆,𒈬𒁍
mudru6,𒈬𒁍
munzerₓ,𒋝𒈬𒁍
šumati,𒈬𒈨𒌋𒌋𒌋
szumati,𒈬𒈨𒌋𒌋𒌋
šuwati,𒈬𒈨𒌋𒌋𒌋
szuwati,𒈬𒈨𒌋𒌋𒌋
muštu₂,𒈬𒍑𒌆𒉿
musztu2,𒈬𒍑𒌆𒉿
muštug₂,𒈬𒍑𒌆𒉿
musztug2,𒈬𒍑𒌆𒉿
dah,𒈭
tah,𒈭
taha,𒈭
tuh₂,𒈭
tuh2,𒈭
ṭah,𒈭
"t,ah",𒈭
buk,𒈮
gagim,𒈮
gaggim,𒈮
gakim,𒈮
gugim,𒈮
gukim,𒈮
guggim,𒈮
mug,𒈮
muga,𒈮
muguₓ,𒈮
muk,𒈮
muq,𒈮
puk,𒈮
šuk₂,𒈮
szuk2,𒈮
uttu₄,𒈯
uttu4,𒈯
wuk,𒈮
uṭu₄,𒈯
"ut,u4",𒈯
zadim,𒈯
munsub,𒈰
munšub,𒈰
munszub,𒈰
musub,𒈰
sub₅,𒈰
sub5,𒈰
sumur₃,𒈰
sumur3,𒈰
šub₄,𒈰
szub4,𒈰
eger₆,𒋞
eger6,𒋞
egir₆,𒋞
egir6,𒋞
eŋir₆,𒈱
eŋir6,𒈱
mur₇,𒈱
mur7,𒈱
mur₈,𒈱
mur8,𒈱
murgu₂,𒈱
murgu2,𒈱
mur₂,𒉠
mur2,𒉠
muri,𒉠
muru₂,𒉠
muru2,𒉠
murub₄,𒉠
murub4,𒉠
imdudu,𒈲
irhan,𒈲
mus,𒈲
muš,𒈲
musz,𒈲
muz,𒈲
nerah,𒈲
nirah,𒈲
sahan,𒈲
šahan₂,𒈲
szahan2,𒈲
šer₁₀,𒈲
szer10,𒈲
šerah,𒈲
szerah,𒈲
šir₁₀,𒈲
szir10,𒈲
ṣer,𒈲
"s,er",𒈲
ṣir,𒈲
"s,ir",𒈲
ṣur₂,𒈲
"s,ur2",𒈲
wuš,𒈲
wusz,𒈲
uludi,𒈲
uluki,𒈲
zer₃,𒈲
zer3,𒈲
zir₃,𒈲
zir3,𒈲
kunigara₄,𒈸
kunigara4,𒈸
mušₓ,𒈸
muszₓ,𒈸
mušdama₂,𒈸
muszdama2,𒈸
muškuₓ,𒈸
muszkuₓ,𒈸
re₈,𒈸
re8,𒈸
ri₈,𒈸
ri8,𒈸
rin₄,𒈸
rin4,𒈸
arina,𒈸𒀀𒈾
erina₈,𒈸𒀀𒈾
erina8,𒈸𒀀𒈾
irina,𒈸𒀀𒈾
ennin,𒈹
ga-ša-an-an-na,𒈹
ga-sza-an-an-na,𒈹
inana,𒈹
inanna,𒈹
inini,𒈹
innana,𒈹
innin,𒈹
ištar,𒈹
isztar,𒈹
mim₂,𒈹
mim2,𒈹
muš₃,𒈹
musz3,𒈹
mušku,𒈹
muszku,𒈹
nin₂,𒈹
nin2,𒈹
ninni₆,𒈹
ninni6,𒈹
sar₅,𒈹
sar5,𒈹
se₂₇,𒈹
se27,𒈹
sed₆,𒈹
sed6,𒈹
sedi₆,𒈹
sedi6,𒈹
suba₄,𒈹
suba4,𒈹
suh₁₀,𒈹
suh10,𒈹
suku₆,𒈹
suku6,𒈹
sukud₃,𒈹
sukud3,𒈹
sukuš,𒈹
sukusz,𒈹
sus₂,𒈹
sus2,𒈹
susbu₄,𒈹
susbu4,𒈹
suz₂,𒈹
suz2,𒈹
še₂₃,𒈹
sze23,𒈹
šed₁₂,𒈹
szed12,𒈹
šuba₄,𒈹
szuba4,𒈹
zanaru,𒈹
zannaru,𒍝𒈽
sugal₅,𒈹𒀊
sugal5,𒈹𒀊
zabala₅,𒈹𒀊
zabala5,𒈹𒀊
zabalam₅,𒈹𒀊
zabalam5,𒈹𒀊
sugal₃,𒈹𒀕
sugal3,𒈹𒀕
zabala₃,𒈹𒀕
zabala3,𒈹𒀕
zabalam₃,𒈹𒀕
zabalam3,𒈹𒀕
susbu₃,𒈹𒁍
susbu3,𒈹𒁍
suzbu₃,𒈹𒁍
suzbu3,𒈹𒁍
amagiₓ,𒈹𒁲
halbaₓ,𒍝𒈹
halbiₓ,𒈹𒁲
mabiₓ,𒈹𒁲
mammiₓ,𒈹𒁲
se₂₅,𒈹𒁲
se25,𒈹𒁲
sed₄,𒈹𒁲
sed4,𒈹𒁲
sedi₄,𒈹𒁲
sedi4,𒈹𒁲
še₁₇,𒈹𒁲
sze17,𒈹𒁲
šed₁₀,𒈹𒁲
szed10,𒈹𒁲
se₂₄,𒈹𒁲
se24,𒈹𒁲
sed₃,𒈹𒁲
sed3,𒈹𒁲
sedi₃,𒈹𒁲
sedi3,𒈹𒁲
še₁₂,𒈹𒁲
sze12,𒈹𒁲
šed₉,𒈹𒁲
szed9,𒈹𒁲
amagi₂,𒈹𒁲
amagi2,𒈹𒁲
halba₆,𒈹𒁲
halba6,𒈹𒁲
halbi₆,𒈹𒁲
halbi6,𒈹𒁲
halbu₆,𒈹𒁲
halbu6,𒈹𒁲
mabi₂,𒈹𒁲
mabi2,𒈹𒁲
mammi₂,𒈹𒁲
mammi2,𒈹𒁲
se₂₆,𒈹𒁲
se26,𒈹𒁲
sed₅,𒈹𒁲
sed5,𒈹𒁲
sedi₅,𒈹𒁲
sedi5,𒈹𒁲
še₁₈,𒈹𒁲
sze18,𒈹𒁲
šed₁₁,𒈹𒁲
szed11,𒈹𒁲
amagi,𒈹𒁲
halba,𒈹𒁲
halbi,𒈹𒁲
halbu,𒈹𒁲
mabi,𒈹𒁲
mammi,𒈹𒁲
se₉,𒈹𒁲
se9,𒈹𒁲
sed,𒈹𒁲
sedi,𒈹𒁲
sid,𒈹𒁲
še₄,𒈹𒁲
sze4,𒈹𒁲
šed₇,𒈹𒁲
szed7,𒈹𒁲
seₓ,𒈹𒁲
amagi₃,𒈹𒁲
amagi3,𒈹𒁲
halba₂,𒈹𒁲
halba2,𒈹𒁲
halbi₂,𒈹𒁲
halbi2,𒈹𒁲
halbu₂,𒈹𒁲
halbu2,𒈹𒁲
mabi₃,𒈹𒁲
mabi3,𒈹𒁲
mammi₃,𒈹𒁲
mammi3,𒈹𒁲
se₁₀,𒈹𒁲
se10,𒈹𒁲
sed₈,𒈹𒁲
sed8,𒈹𒁲
sedi₈,𒈹𒁲
sedi8,𒈹𒁲
še₅,𒈹𒁲
sze5,𒈹𒁲
šed₈,𒈹𒁲
szed8,𒈹𒁲
amagi₄,𒈹𒁲
amagi4,𒈹𒁲
halba₃,𒍝𒈽
halba3,𒍝𒈽
halbi₃,𒍝𒈽
halbi3,𒍝𒈽
halbu₃,𒍝𒈽
halbu3,𒍝𒈽
inšušinak,𒈹𒂞
inszuszinak,𒈹𒂞
susan,𒈹𒂞
šušin,𒈹𒂞
szuszin,𒈹𒂞
šušina,𒈹𒂞
szuszina,𒈹𒂞
šušinak,𒈹𒂞
szuszinak,𒈹𒂞
šušum,𒈹𒂞
szuszum,𒈹𒂞
nam-ri,𒈹𒍝
suba₃,𒈹𒍝
suba3,𒈹𒍝
šuba₃,𒈹𒍝
szuba3,𒈹𒍝
sugal₄,𒈹𒍝𒀕
sugal4,𒈹𒍝𒀕
zabala₄,𒈹𒍝𒀕
zabala4,𒈹𒍝𒀕
zabalam₄,𒈹𒍝𒀕
zabalam4,𒈹𒍝𒀕
muš₂,𒈽
musz2,𒈽
se₂₈,𒈽
se28,𒈽
sed₇,𒈽
sed7,𒈽
sedi₇,𒈽
sedi7,𒈽
sih₄,𒈽
sih4,𒈽
su₁₀,𒈽
su10,𒈽
suh,𒈽
suku₅,𒈽
suku5,𒈽
sukud₂,𒈽
sukud2,𒈽
sus,𒈽
susbu₂,𒈽
susbu2,𒈽
sušbu,𒈽
suszbu,𒈽
suz,𒈽
suzbu₂,𒈽
suzbu2,𒈽
še₂₄,𒈽
sze24,𒈽
šed₁₃,𒈽
szed13,𒈽
šuh,𒈽
szuh,𒈽
šukₓ,𒈽
szukₓ,𒈽
šusbu,𒈽
szusbu,𒈽
šušinakₓ,𒈽
szuszinakₓ,𒈽
tišpak,𒈽
tiszpak,𒈽
susbu,𒈽𒁍
suzbu,𒈽𒁍
šušuₓ,𒍝𒈽𒂞
szuszuₓ,𒍝𒈽𒂞
aniku,𒈾
na,𒈾
ne₆,𒈾
ne6,𒈾
nu₈,𒈾
nu8,𒈾
hurim,𒈾𒊒
hurin,𒈾𒊒
daramₓ,𒈿
na₂,𒈿
na2,𒈿
nad₃,𒈿
nad3,𒈿
ne₇,𒈿
ne7,𒈿
nu₂,𒈿
nu2,𒈿
nud,𒈿
timuaₓ,𒈿
ni-ir,𒈿.X
ereš₂,𒉀
eresz2,𒉀
eriš₂,𒉀
erisz2,𒉀
hilib₂,𒉀
hilib2,𒉀
naga,𒉀
naŋa,𒉀
nak₂,𒉀
nak2,𒉀
nama,𒉀
nanga₆,𒉀
nanga6,𒉀
nidaba₂,𒉀
nidaba2,𒉀
nisaba₂,𒉀
nisaba2,𒉀
te₃,𒉀
te3,𒉀
teme,𒉀
tu₂₂,𒉀
tu22,𒉀
ugaₓ,𒌑𒉀𒂵
uhul,𒉀
teme₂,𒉁
teme2,𒉁
temeₓ,𒉁
tu₂₃,𒉂
tu23,𒉂
dalhamun₇,𒉃
dalhamun7,𒉃
hamun,𒉃
alla,𒉄
bulug₄,𒉄
bulug4,𒉄
e₁₀,𒉄
e10,𒉄
haia,𒉄
haya,𒉄
illa,𒉄
lamga,𒉄
nagar,𒉄
nagara,𒉄
niminₓ,𒉄
ildu₃,𒉄𒁍
ildu3,𒉄𒁍
ildum₃,𒉄𒁍
ildum3,𒉄𒁍
ilduma₃,𒉄𒁍
ilduma3,𒉄𒁍
ildumma₃,𒉄𒁍
ildumma3,𒉄𒁍
tugul,𒉄𒍞
tuhul,𒉄𒍞
biₓ,𒉆
bir₅,𒉆
bir5,𒉆
na₇,𒉆
na7,𒉆
nam,𒉆
pir₆,𒉆
pir6,𒉆
si₁₃,𒉆
si13,𒉆
sim,𒋆
sin₂,𒉆
sin2,𒉆
śim₂,𒉆
śim2,𒉆
šam₄,𒉆
szam4,𒉆
šen₃,𒉆
szen3,𒉆
šim₂,𒉆
szim2,𒉆
pala₂,𒉆𒂗
pala2,𒉆𒂗
pala,𒉆𒈗
pala₃,𒉆𒊩𒌆
pala3,𒉆𒊩𒌆
rug₂,𒉆𒋢
rug2,𒉆𒋢
nam₂,𒉇
nam2,𒉇
bar₇,𒉈
bar7,𒉈
baraₓ,𒌓
be₇,𒉈
be7,𒉈
bel,𒉈
bi₂,𒉈
bi2,𒉈
bil,𒉈
bila,𒉈
bili,𒉈
bir₉,𒉈
bir9,𒉈
de₃,𒉈
de3,𒉈
di₇,𒉈
di7,𒉈
didalₓ,𒉈
du₁₇,𒉈
du17,𒉈
ge₉,𒉈
ge9,𒉈
gi₉,𒉈
gi9,𒉈
gibil₄,𒉈
gibil4,𒉈
gir₁₀,𒉈
gir10,𒉈
gum₃,𒉈
gum3,𒉈
ibbiₓ,𒉈
izi,𒉈
izu,𒉈
ku₁₆,𒉈
ku16,𒉈
kum₂,𒉈
kum2,𒉈
kun₉,𒉈
kun9,𒉈
lam₂,𒉈
lam2,𒉈
lama₂,𒉈
lama2,𒉈
le₉,𒉈
le9,𒉈
lem₄,𒉈
lem4,𒉈
li₉,𒉈
li9,𒉈
lim₄,𒉈
lim4,𒉈
me₁₂,𒉈
me12,𒉈
ne,𒉈
ni₅,𒉈
ni5,𒉈
nunₓ,𒉈
pe₅,𒉈
pe5,𒉈
pel,𒉈
pi₅,𒉈
pi5,𒉈
pil,𒉈
qum₂,𒉈
qum2,𒉈
šarₓ,𒉈
szarₓ,𒉈
še₆,𒉈
sze6,𒉈
šeg₆,𒉈
szeg6,𒉈
šeŋ₆,𒉈
szeŋ6,𒉈
ṣah,𒉈
"s,ah",𒉈
ṣeh₂,𒉈
"s,eh2",𒉈
te₄,𒉈
te4,𒉈
ti₉,𒉈
ti9,𒉈
ṭe₃,𒉈
"t,e3",𒉈
ṭi₅,𒉈
"t,i5",𒉈
zah,𒉈
enₓ,𒉈𒄀
gibil₆,𒉈𒄀
gibil6,𒉈𒄀
gir₁₈,𒉈𒄀
gir18,𒉈𒄀
gira₃,𒉈𒄀
gira3,𒉈𒄀
girra,𒉈𒄀
erim₂,𒉈𒊒
erim2,𒉈𒊒
erima₂,𒉈𒊒
erima2,𒉈𒊒
erin₇,𒉈𒊒
erin7,𒉈𒊒
ne-ru,𒉈𒊒
/nerim/,𒉈𒊒
rim₃,𒉈𒊒
rim3,𒉈𒊒
rum₂,𒉈𒊒
rum2,𒉈𒊒
ganzer₂,𒉈𒋛𒀀
ganzer2,𒉈𒋛𒀀
ganzir₂,𒉈𒋛𒀀
ganzir2,𒉈𒋛𒀀
udub₃,𒉈𒋛𒀀
udub3,𒉈𒋛𒀀
lisi,𒉈𒋜
lisin,𒉈𒋜
enten,𒉉
entena,𒉉
eš₁₃,𒉉
esz13,𒉉
emeš₂,𒉊
emesz2,𒉊
eš₁₂,𒉊
esz12,𒉊
bel₂,𒉋
bel2,𒉋
bi₅,𒉋
bi5,𒉋
bil₂,𒉋
bil2,𒉋
ge₁₀,𒉋
ge10,𒉋
gi₁₀,𒉋
gi10,𒉋
gibi,𒉋
gibil,𒉋
gibila,𒉋
gil₄,𒉋
gil4,𒉋
ne₈,𒉋
ne8,𒉋
pel₂,𒉋
pel2,𒉋
pil₂,𒉋
pil2,𒉋
šamnu,𒉌
szamnu,𒉌
ʾa₅,𒉌
'a5,𒉌
be₃,𒉌
be3,𒉌
bu₁₆,𒉌
bu16,𒉌
deₓ,𒌥
dig,𒉌
digi,𒉌
dik,𒉌
diq,𒉌
gamar,𒉌
gub₄,𒉌
gub4,𒉌
gur₁₃,𒉌
gur13,𒉌
haₓ,𒉌
i₃,𒉌
i3,𒉌
ia₃,𒉌
ia3,𒉌
iliₓ,𒉌
le₂,𒉌
le2,𒉌
li₂,𒉌
li2,𒉌
libₓ,𒉌𒇻
lid₂,𒉌
lid2,𒉌
mu₅,𒉌
mu5,𒉌
ne₂,𒉌
ne2,𒉌
ni,𒉌
sal₃,𒉌
sal3,𒉌
sar₃,𒉌
sar3,𒉌
sul₂,𒉌
sul2,𒉌
suš₂,𒉌
susz2,𒉌
šal₃,𒉌
szal3,𒉌
šar₈,𒉌
szar8,𒉌
ṣal,𒉌
"s,al",𒉌
tik₂,𒉌
tik2,𒉌
tiq₂,𒉌
tiq2,𒉌
ya₃,𒉌
ya3,𒉌
zagga,𒉌
zaŋa,𒉌
zal,𒉌
zala,𒉌
zalli,𒉌
zanga,𒉌
zar₂,𒉌
zar2,𒉌
par₄,𒉌𒄑
para₄,𒉌𒄑
para4,𒉌𒄑
ilī,𒉌𒉌
delmun,𒉌𒌇
dilmun,𒉌𒌇
dilmuna,𒉌𒌇
telmun,𒉌𒌇
tilmun,𒉌𒌇
abnu,𒌓𒉌
aban,𒉌𒌓
atumₓ,𒌓𒉌
bar₄,𒉌𒌓
bar4,𒉌𒌓
dag₃,𒉌𒌓
dag3,𒉌𒌓
dak₃,𒉌𒌓
dak3,𒉌𒌓
daq₃,𒉌𒌓
daq3,𒉌𒌓
i₄,𒉌𒌓
i4,𒉌𒌓
ia₄,𒉌𒌓
ia4,𒉌𒌓
na₄,𒉌𒌓
na4,𒉌𒌓
tak₃,𒉌𒌓
tak3,𒉌𒌓
taq₃,𒉌𒌓
taq3,𒉌𒌓
ya₄,𒉌𒌓
ya4,𒉌𒌓
za₂,𒉌𒌓
za2,𒉌𒌓
enna,𒉌𒌓𒂗
enaqa,𒉌𒌓𒅎
atum,𒉌𒌓𒆠
ni₂,𒉎
ni2,𒉎
me₁₀,𒉎
me10,𒉎
nigidaeš,𒑗
nigidaesz,𒑗
nieš,𒑗
niesz,𒑗
3(barig),𒑗
3(barig@c),𒑗
3(bariga),𒑗
3(bariga@c),𒑗
alamaₓ,𒉏
deh₃,𒉏
deh3,𒉏
dehi₃,𒉏
dehi3,𒉏
dih₃,𒉏
dih3,𒉏
dihi₃,𒉏
dihi3,𒉏
elam,𒉏
elama,𒉏
elamu,𒉏
enim₂,𒉏
enim2,𒉏
nam₃,𒉏
nam3,𒉏
nem,𒉏
ni₇,𒉏
ni7,𒉏
nim,𒉏
nima,𒉏
nu₃,𒉏
nu3,𒉏
num,𒉏
rum₃,𒉏
rum3,𒉏
tehe₃,𒉏
tehe3,𒉏
tehi₃,𒉏
tehi3,𒉏
tu₈,𒉏
tu8,𒉏
tum₄,𒉏
tum4,𒉏
tumu₄,𒉏
tumu4,𒉏
kir₁₇,𒉐
kir17,𒉐
tu₂₅,𒉐
tu25,𒉐
tum₃,𒉐
tum3,𒉐
tumu₃,𒉐
tumu3,𒉐
kir₇,𒉑
kir7,𒉑
tum₁₁,𒉑
tum11,𒉑
nigidamin₃,𒑖
nigidamin3,𒑖
2(barig),𒑖
2(barig@c),𒑖
2(bariga),𒑖
2(bariga@c),𒑖
nimin₃,𒑖
nimin3,𒑖
gur₉,𒉒
gur9,𒉒
inda,𒉒
nida₂,𒉒
nida2,𒉒
ninda₂,𒉒
ninda2,𒉒
ugu₇,𒉒
ugu7,𒉒
samₓ,𒊕
san₃,𒉓
san3,𒉓
šam₃,𒉓
szam3,𒉓
šan,𒉓
szan,𒉓
indagaraₓ,𒉔
šurum₇,𒉔
szurum7,𒉔
indadili,𒉔
šušurum,𒉕
szuszurum,𒉕
indadilida,𒉕
indagara,𒉖
indagra,𒉖
gurmi,𒔬
nindamekar,𒉗
endamekar,𒉗
ag₂,𒉘
ag2,𒉘
aga₂,𒉘
aga2,𒉘
aŋ₂,𒉘
aŋ2,𒉘
aka₂,𒉘
aka2,𒉘
am₂,𒉘
am2,𒉘
eg₃,𒉘
eg3,𒉘
eŋ₃,𒉘
eŋ3,𒉘
em₃,𒉘
em3,𒉘
ig₃,𒉘
ig3,𒉘
iŋ₃,𒉘
iŋ3,𒉘
im₃,𒉘
im3,𒉘
ram,𒉘
rama,𒉘
ugₓ,𒊍
agₓ,𒉚
sa₁₀,𒉚
sa10,𒉚
sam₂,𒉚
sam2,𒉚
šam₂,𒉚
szam2,𒉚
muru₁₁,𒉞
muru11,𒉞
murum₁₁,𒉞
murum11,𒉞
ubudil,𒉞
ubudili,𒉞
ugudil,𒉞
ugudili,𒉞
ur₇,𒉞
ur7,𒉞
uru₆,𒉞
uru6,𒉞
urum,𒉞
ušbar₆,𒉞
uszbar6,𒉞
ušbur₆,𒉞
uszbur6,𒉞
ugu₇-dil,𒉞
ugu7-dil,𒉞
suhuš₂,𒉟
suhusz2,𒉟
nesag,𒉠
nesaŋ,𒉠
nisag,𒉠
nisaŋ,𒉠
sag₅,𒋃
sag5,𒋃
saŋ₅,𒋃
saŋ5,𒋃
zag₃,𒉠
zag3,𒉠
zaŋ₃,𒉠
zaŋ3,𒉠
la₃,𒉡
la3,𒉡
nu,𒉡
sir₅,𒉡
sir5,𒉡
šir₅,𒉡
szir5,𒉡
ul₂,𒉡
ul2,𒉡
duri,𒉢
enšab,𒉢
enszab,𒉢
ŋešnuₓ,𒉢
ŋesznuₓ,𒉢
gešnu,𒉢
gesznu,𒉢
gišnu,𒉢
gisznu,𒉢
nu₁₁,𒉢
nu11,𒉢
numₓ,𒉢
nurₓ,𒉢
pil₆,𒉢
pil6,𒉢
sakarₓ,𒉢
sudₓ,𒋢
bur₄,𒉢𒁓
bur4,𒉢𒁓
buru₄,𒉢𒁓
buru4,𒉢𒁓
gasₓ,𒉢𒁓
lagas,𒉢𒁓𒆷
lagasa,𒉢𒁓𒆷
lagaš,𒉢𒁓𒆷
lagasz,𒉢𒁓𒆷
lagaša,𒉢𒁓𒆷
lagasza,𒉢𒁓𒆷
ŋešnu,𒉢𒄑
ŋesznu,𒉢𒄑
ŋišnu,𒉢𒄑
ŋisznu,𒉢𒄑
buru₁₅,𒉢𒅕
buru15,𒉢𒅕
gešnu₂,𒉢𒅕
gesznu2,𒉢𒅕
ŋešnu₂,𒉢𒅕
ŋesznu2,𒉢𒅕
gišnu₂,𒉢𒅕
gisznu2,𒉢𒅕
ŋišnu₂,𒉢𒅕
ŋisznu2,𒉢𒅕
sirru,𒉢𒅕
numma,𒋕
agargaraₓ,𒉣
dabaₓ,𒉣
erida,𒉣
eridu,𒉣
eridug,𒉣
eriduga,𒉣
gar₆,𒉣
gar6,𒉣
gara₆,𒉣
gara6,𒉣
li₁₁,𒉣
li11,𒉣
nu₆,𒉣
nu6,𒉣
nuŋₓ,𒉣
nun,𒉣
nuna,𒉣
nunun,𒉣
rabₓ,𒉣
...ri,𒉣
sil₂,𒉣
sil2,𒉣
ṣil,𒉣
"s,il",𒉣
za₄,𒉣
za4,𒉣
zalₓ,𒉣
zel,𒉣
zil,𒉣
immalₓ,𒉣𒇬
malₓ,𒉣𒇬
surum,𒉣𒇬
šurumₓ,𒍀
szurumₓ,𒍀
tur₃,𒉣𒇬
tur3,𒉣𒇬
gagaₓ,𒉤
arhus₂,𒉦
arhus2,𒉦
arhuš₂,𒉦
arhusz2,𒉦
immal₂,𒉦
immal2,𒉦
šallam,𒉦
szallam,𒉦
šilaₓ,𒉦
szilaₓ,𒉦
šilam,𒉦
szilam,𒉦
uš₅,𒉦
usz5,𒉦
arhuš₃,𒉦
arhusz3,𒉦
immal,𒉦
šalam₂,𒉦
szalam2,𒉦
šallam₂,𒉦
szallam2,𒉦
šilam₂,𒉦
szilam2,𒉦
uš₆,𒉦
usz6,𒉦
...rig,𒉨
abgal,𒉣𒈨
abgal₂,𒉣𒈨
abgal2,𒉣𒈨
abgalₓ,𒉣𒈨
abrig,𒉣𒈨𒁺
abrig₂,𒉣𒈨𒁺
abrig2,𒉣𒈨𒁺
{+ab₂}abrig,𒉣𒈨𒁺
{+ab2}abrig,𒉣𒈨𒁺
gašam,𒉣𒈨𒋳
gaszam,𒉣𒈨𒋳
gaššu,𒉣𒈨𒋳
gaszszu,𒉣𒈨𒋳
kiši₁₂,𒉣𒊺
kiszi12,𒉣𒊺
zi...,𒉩𒊺
nar₃,𒉪
nar3,𒉪
naraₓ,𒉪
nenerₓ,𒉪
ner,𒉪
ninir,𒉪
nir,𒉪
nira,𒉪
nur,𒉪
ri₅,𒉪
ri5,𒉪
šer₇,𒉪
szer7,𒉪
akarₓ,𒉧
adamen₄,𒉫
adamen4,𒉫
adamin₄,𒉫
adamin4,𒉫
eribura,𒉫
iribura,𒉫
liri₆,𒉫
liri6,𒉫
liru₆,𒉫
liru6,𒉫
lirum₆,𒉫
lirum6,𒉫
šed₃,𒉫
szed3,𒉫
šeššed,𒉫
szeszszed,𒉫
šid₃,𒉫
szid3,𒉫
urgilim,𒉫
akar,𒉬
ega₂,𒉬
ega2,𒉬
agargara,𒉩
nappilu,𒉩
gur₁₉,𒉩𒆠
gur19,𒉩𒆠
guru₁₉,𒉩𒆠
guru19,𒉩𒆠
gurud,𒉩𒆠
kur₁₁,𒉩𒆠
kur11,𒉩𒆠
kuru₁₁,𒉩𒆠
kuru11,𒉩𒆠
kurud,𒉩𒆠
kuruda,𒉩𒆠
nunpe,𒉩𒆠
zilpe,𒉩𒆠
guruda,𒉩𒆠
nunpeₓ,𒉩𒆠
nunu,𒉭
nunus,𒉭
nunuz,𒉭
nus,𒉭
nuz,𒉭
pel₅,𒉭
pel5,𒉭
sug₉,𒉭
sug9,𒉭
nisagga,𒉭𒀖
saman₅,𒉮
saman5,𒉮
šakan₅,𒉮
szakan5,𒉮
usan₃,𒉮
usan3,𒉮
usan₃-sur₅,𒉮
usan3-sur5,𒉮
usanduₓ,𒉮
usansuruₓ,𒉮
usun,𒉮
uzunₓ,𒉮
hubur,𒉯
mud₃,𒉯
mud3,𒉯
pihu₂,𒉯
pihu2,𒉯
lahtan₅,𒉰
lahtan5,𒉰
usagₓ,𒌋𒊭
mud₈,𒉳
mud8,𒉳
lahtaₓ,𒉴
lahtan,𒉴
lahtan₄,𒉵
lahtan4,𒉵
pihu₆,𒉲
pihu6,𒉲
lahtan₂,𒉶
lahtan2,𒉶
harubₓ,𒉷
[...]di,𒉭
[...]gida,𒉭
nigi₃,𒉭𒁶
nigi3,𒉭𒁶
nisaga,𒉭𒆨
lahtan₃,𒉹
lahtan3,𒉹
oo,
addirₓ,𒉺
ari₃,𒉺
ari3,𒉺
aru,𒉺
ba₂,𒉺
ba2,𒉺
dur₆,𒉺
dur6,𒉺
duru₆,𒉺
duru6,𒉺
endur,𒉺
geštara,𒉺
gesztara,𒉺
gidar,𒉺
gidirₓ,𒉺
gidri,𒉺
gidru,𒉺
gišturu,𒉺
giszturu,𒉺
ŋedar,𒉺
ŋedru,𒉺
ŋešturu,𒉺
ŋeszturu,𒉺
ŋidri,𒉺
ŋidru,𒉺
had,𒉺
haniš₃,𒉺
hanisz3,𒉺
has₂,𒉺
has2,𒉺
haṣ₂,𒉺
"has,2",𒉺
hat,𒉺
hata,𒉺
haṭ,𒉺
"hat,",𒉺
haz₂,𒉺
haz2,𒉺
hendur,𒉺
hud,𒉺
kun₂,𒉺
kun2,𒉺
lar,𒉺
lu₉,𒉺
lu9,𒉺
lug₂,𒉺
lug2,𒉺
luŋ₂,𒉺
luŋ2,𒉺
luŋa₂,𒉺
luŋa2,𒉺
lun,𒉺
maš₄,𒉺
masz4,𒉺
midra,𒉺
mu₆,𒉺
mu6,𒉺
mua,𒉺
